FECHA,MES,DESCRIPCIÓN,MONTO,CATEGORIA,M. DE PAGO,,,INGRESOS HANDBALL 2024,,,,,,,,,,,,
1/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
1/7/2024,julio,Cuota,"$7,830.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
1/7/2024,julio,Cuota,"$7,830.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota adeudada,"$10,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota,"$4,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota adeudada,"$19,300.00 ",menores,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota adeudada,"$10,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
2/7/2024,julio,Cuota,"$8,700.00 ",menores,Transferencia,,,,,,,,,,,,,,,
3/7/2024,julio,Cuota,"$8,700.00 ",menores,Transferencia,,,,,,,,,,,,,,,
3/7/2024,julio,Cuota,"$4,300.00 ",menores,Transferencia,,,,,,,,,,,,,,,
3/7/2024,julio,Cuota adeudada,"$4,300.00 ",menores,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,400.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,400.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,400.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$8,700.00 ",juvenil,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota adeudada,"$10,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$10,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$8,700.00 ",infantil,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,400.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,400.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,400.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,830.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$7,830.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
4/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$1,000.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Envio,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$7,400.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$7,400.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$7,400.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,"$1,400.00 ",Indumentaria,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
5/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Seguro,"$2,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$7,395.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$7,395.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Sponsor Perramon,"$30,000.00 ",Sponsor,Transferencia,,,,,,,,,,,,,,,
8/7/2024,julio,Cuota adeudada,"$10,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$4,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$6,290.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$6,290.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$7,830.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$7,830.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
10/7/2024,julio,Ingreso erroneo,"$6,880.00 ",Ajuste,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota adeudada,"$10,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$10,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota adeudada,"$5,250.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$7,395.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$4,350.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$7,395.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
12/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
13/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
13/7/2024,julio,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$7,830.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$7,830.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$7,395.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$7,395.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$7,395.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/7/2024,julio,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
17/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
17/7/2024,julio,Cuota,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
17/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
17/7/2024,julio,Cuota,"$10,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
17/7/2024,julio,Cuota,"$9,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
17/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
18/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
18/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
19/7/2024,julio,Cuota,"$9,450.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
19/7/2024,julio,Cuota,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
19/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
19/7/2024,julio,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
22/7/2024,julio,Indumentaria institucional,$700.00 ,Indumentaria,Transferencia,,,,,,,,,,,,,,,
22/7/2024,julio,Cuota adeudada,"$10,500.00 ",Mayores,Efectivo,,,,,,,,,,,,,,,
23/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
23/7/2024,julio,Seguro,"$1,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
25/7/2024,julio,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
25/7/24,julio,Ingreso erroneo,"$8,000.00 ",Ajuste,Transferencia,,,,,,,,,,,,,,,
25/7/2024,julio,Cuota,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
25/7/24,julio,Cuota adeudada,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
29/7/2024,julio,Cuota,"$9,450.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
29/7/2024,julio,Cuota,"$7,830.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
31/7/2024,julio,Cuota,"$10,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
31/7/2024,julio,Cuota adeudada,"$21,000.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
31/7/2024,julio,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
1/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
1/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
1/8/2024,agosto,Cuota,"$7,830.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
1/8/2024,agosto,Cuota,"$7,830.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
1/8/2024,agosto,Cuota,"$9,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
2/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/8/2024,agosto,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota adeudada,"$5,250.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota,"$7,830.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota,"$7,830.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/8/2024,agosto,Cuota adeudada,"$4,750.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$4,300.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,395.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,395.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,395.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,395.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,395.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,830.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,830.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,400.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,400.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,400.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,400.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,400.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$7,400.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$7,400.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$7,400.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$7,400.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$7,395.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
12/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
12/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
12/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
13/8/2024,agosto,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
14/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/8/2024,agosto,Cuota,"$4,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
14/8/2024,agosto,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
14/8/2024,agosto,Cuota adeudada,"$20,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/8/2024,agosto,Ingreso erroneo,"$20,000.00 ",Ajuste,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,830.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,830.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,395.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,395.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,400.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$5,650.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota adeudada,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,830.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,830.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$4,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$4,350.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota adeudada,"$10,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,830.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$7,830.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$10,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Administracion,"$6,843.00 ",Administracion,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota adeudada,"$10,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Administracion,"$8,000.00 ",Administracion,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/8/2024,agosto,Ingreso erroneo,"$12,188.00 ",Ajuste,Transferencia,,,,,,,,,,,,,,,
16/8/2024,agosto,Cuota,"$10,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
19/8/2024,agosto,Cuota,"$8,700.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
19/8/2024,agosto,Cuota adeudada,"$72,000.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$8,700.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
8/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
